label, NtQueryAttributesFile, DnsQuery_W, sendto, SendNotifyMessageA, CreateServiceW, NtCreateThreadEx, CryptHashData, CryptExportKey, CopyFileW, NtReadVirtualMemory, CreateServiceA, bind, DnsQuery_A, ControlService, ObtainUserAgentString, NtQuerySystemInformation, GetFileVersionInfoExW, NtGetContextThread, GetFileVersionInfoSizeW, GetSystemDirectoryW, RtlDecompressBuffer, NtOpenKey, GlobalMemoryStatus, Process32FirstW, GetCursorPos, CreateThread, CreateDirectoryExW, getaddrinfo, HttpOpenRequestW, recvfrom, ShellExecuteExW, CWindow_AddTimeoutCode, GetSystemDirectoryA, NtTerminateProcess, LoadStringW, SendNotifyMessageW, Module32NextW, accept, CreateDirectoryW, GetAdaptersAddresses, NtDeviceIoControlFile, CreateActCtxW, HttpOpenRequestA, NtQueryFullAttributesFile, InternetReadFile, DeleteUrlCacheEntryA, NtWriteFile, LookupAccountSidW, SetFileInformationByHandle, NetShareEnum, CryptEncrypt, EnumServicesStatusA, CDocument_write, NtClose, NtCreateSection, GetSystemWindowsDirectoryA, DrawTextExW, LdrGetProcedureAddress, CryptProtectData, connect, SHGetFolderPathW, RtlAddVectoredContinueHandler, RegEnumValueA, NtDeleteKey, GetSystemWindowsDirectoryW, NtCreateKey, NetGetJoinInformation, __anomaly__, GetKeyboardState, InternetGetConnectedState, InternetSetOptionA, WSASendTo, DeleteFileW, GetFileAttributesW, GetFileVersionInfoSizeExW, RegEnumValueW, CopyFileA, InternetOpenUrlW, AssignProcessToJobObject, SetErrorMode, PRF, InternetCrackUrlA, GetBestInterfaceEx, InternetOpenA, SHGetSpecialFolderLocation, NtSetContextThread, RegQueryValueExW, OpenServiceW, GetNativeSystemInfo, GlobalMemoryStatusEx, SetStdHandle, getsockname, GetDiskFreeSpaceW, CryptUnprotectMemory, SetFilePointerEx, IWbemServices_ExecQuery, RegDeleteKeyA, WSAStartup, RegQueryValueExA, GetAddrInfoW, CertControlStore, InternetOpenUrlA, InternetOpenW, GetKeyState, SetFilePointer, RegDeleteKeyW, MoveFileWithProgressW, GetAsyncKeyState, DrawTextExA, CopyFileExW, GetVolumePathNamesForVolumeNameW, CoInitializeEx, GetUserNameExA, LoadStringA, NtMapViewOfSection, CreateProcessInternalW, NtDeleteValueKey, ReadCabinetState, NtLoadDriver, NtResumeThread, timeGetTime, LoadResource, NtEnumerateValueKey, ExitWindowsEx, GetUserNameExW, GetSystemTimeAsFileTime, CoCreateInstanceEx, Process32NextW, InternetCrackUrlW, NtProtectVirtualMemory, RegEnumKeyExW, NtShutdownSystem, GetAdaptersInfo, OpenServiceA, RtlCreateUserThread, LdrGetDllHandle, RtlDecompressFragment, SetFileTime, LdrLoadDll, GetSystemMetrics, CoCreateInstance, CryptCreateHash, NtLoadKey, NtUnmapViewOfSection, NtSuspendThread, LdrUnloadDll, RegEnumKeyExA, InternetCloseHandle, NtOpenSection, GetFileVersionInfoW, RegDeleteValueA, FindFirstFileExA, select, GetTempPathW, RtlCompressBuffer, NtOpenDirectoryObject, NtQueueApcThread, GetUserNameA, WriteConsoleW, UuidCreate, DeviceIoControl, InternetConnectW, RegSetValueExA, GetDiskFreeSpaceExW, RegCloseKey, WriteConsoleA, NtOpenThread, NtEnumerateKey, COleScript_Compile, RegEnumKeyW, DecryptMessage, EnumWindows, ioctlsocket, TaskDialog, NtOpenMutant, Math_random, InternetSetStatusCallback, RegDeleteValueW, FindWindowExA, ReadProcessMemory, CryptDecodeObjectEx, FindWindowExW, NtCreateFile, UnhookWindowsHookEx, InternetConnectA, Thread32First, GetFileType, IWbemServices_ExecMethod, LookupPrivilegeValueW, SetEndOfFile, GetComputerNameW, RtlRemoveVectoredContinueHandler, CoInitializeSecurity, CertOpenSystemStoreA, InternetWriteFile, setsockopt, NtDuplicateObject, CryptProtectMemory, MessageBoxTimeoutA, MessageBoxTimeoutW, CertCreateCertificateContext, NtQueryMultipleValueKey, NetUserGetLocalGroups, GetComputerNameA, NtOpenProcess, GetVolumeNameForVolumeMountPointW, gethostbyname, CElement_put_innerHTML, RegSetValueExW, NtSaveKey, SetInformationJobObject, CertOpenSystemStoreW, NtDelayExecution, NtOpenKeyEx, CryptDecrypt, RtlAddVectoredExceptionHandler, EncryptMessage, CryptGenKey, InternetQueryOptionA, ActiveXObjectFncObj_Construct, WSAConnect, GetSystemInfo, RegQueryInfoKeyA, SearchPathW, WriteProcessMemory, OpenSCManagerA, Thread32Next, RegCreateKeyExW, SetFileAttributesW, CoGetClassObject, NtWriteVirtualMemory, listen, WSASocketA, RegOpenKeyExW, RemoveDirectoryW, FindWindowA, WSASend, GetShortPathNameW, InternetGetConnectedStateExW, WSASocketW, NtQueryInformationFile, CoUninitialize, RegQueryInfoKeyW, CryptAcquireContextA, CreateJobObjectW, GetFileSize, IsDebuggerPresent, GetFileAttributesExW, NtQueryDirectoryFile, CreateToolhelp32Snapshot, InternetGetConnectedStateExA, NtCreateMutant, CertOpenStore, URLDownloadToFileW, __exception__, NetUserGetInfo, NtSetInformationFile, GetFileSizeEx, OpenSCManagerW, SetWindowsHookExA, NtSetValueKey, RtlRemoveVectoredExceptionHandler, NtReadFile, GetForegroundWindow, send, RegOpenKeyExA, shutdown, EnumServicesStatusW, FindResourceExA, NtQueryValueKey, StartServiceW, NtFreeVirtualMemory, DeleteService, CreateRemoteThread, NtTerminateThread, HttpSendRequestA, GetVolumePathNameW, SizeofResource, NtOpenFile, NtQueryKey, OutputDebugStringA, NtAllocateVirtualMemory, HttpSendRequestW, HttpQueryInfoA, recv, FindResourceW, DeleteUrlCacheEntryW, GetFileInformationByHandle, FindResourceExW, SetWindowsHookExW, WSARecvFrom, Module32FirstW, OleInitialize, RegCreateKeyExA, RemoveDirectoryA, FindWindowW, FindFirstFileExW, StartServiceA, GetTimeZoneInformation, SetUnhandledExceptionFilter, WSARecv, CryptAcquireContextW, GetUserNameW, closesocket, NtDeleteFile, RegisterHotKey, socket, GetFileInformationByHandleEx, FindResourceA
58, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 2, 0, 40, 0, 0, 0, 2, 0, 3, 1, 0, 0, 0, 0, 3, 1, 0, 0, 0, 9, 2, 26, 2, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 313, 7, 0, 1, 200, 0, 0, 0, 0, 0, 0, 8, 0, 0, 0, 0, 0, 2, 0, 5, 14, 0, 0, 0, 0, 0, 13, 0, 0, 0, 0, 0, 0, 2282, 0, 1, 1, 0, 0, 0, 0, 1, 0, 0, 0, 36, 0, 0, 0, 1, 0, 5, 0, 0, 0, 0, 0, 8, 18, 0, 0, 9, 1, 0, 0, 0, 0, 0, 4, 0, 0, 0, 82, 0, 0, 1, 0, 0, 0, 0, 2, 0, 14, 0, 0, 40, 23, 4, 0, 0, 11, 0, 13, 0, 3, 7, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 1, 7, 0, 424, 0, 2, 0, 0, 111, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 0, 0, 68, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 14, 4, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 1, 0, 0, 0, 2, 0, 5, 2, 0, 0, 0, 0, 525, 1, 0, 0, 0, 0, 0, 3, 18, 0, 0, 0, 1, 0, 0, 113, 0, 0, 3, 0, 0, 0, 0, 0, 12, 0, 0, 0, 0, 132, 1, 0, 9, 0, 0, 0, 12, 0, 62, 0, 0, 0, 0, 0, 0, 2, 2, 0, 47, 1, 1, 0, 0, 0, 0, 4, 0, 0, 0, 2, 4, 0, 0, 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 0
59, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 2, 0, 40, 0, 0, 0, 2, 0, 3, 1, 0, 0, 0, 0, 3, 1, 0, 0, 0, 9, 2, 14, 2, 0, 0, 2, 0, 2, 0, 0, 0, 0, 0, 0, 300, 7, 0, 1, 198, 0, 0, 0, 0, 0, 0, 8, 0, 0, 0, 0, 0, 2, 0, 5, 15, 0, 0, 0, 0, 0, 13, 0, 0, 0, 0, 0, 0, 2282, 0, 1, 1, 0, 0, 0, 0, 1, 0, 0, 0, 36, 0, 0, 0, 1, 0, 5, 0, 0, 0, 0, 0, 8, 18, 0, 0, 9, 1, 0, 0, 0, 0, 0, 4, 0, 0, 0, 82, 0, 0, 1, 0, 0, 0, 0, 2, 0, 14, 0, 0, 40, 23, 4, 0, 0, 11, 0, 13, 0, 3, 7, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 1, 7, 0, 424, 0, 2, 0, 0, 111, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 0, 0, 68, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 0, 0, 0, 0, 0, 0, 0, 14, 4, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 1, 0, 0, 0, 2, 0, 5, 3, 0, 0, 0, 0, 525, 1, 0, 0, 0, 0, 0, 3, 18, 0, 0, 0, 1, 0, 0, 113, 0, 0, 3, 0, 0, 0, 0, 0, 12, 0, 0, 0, 0, 113, 1, 0, 9, 0, 0, 0, 12, 0, 32, 0, 0, 0, 0, 0, 0, 2, 2, 0, 32, 1, 2, 0, 0, 0, 0, 4, 0, 0, 0, 2, 4, 0, 0, 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 0
61, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 2, 0, 40, 0, 0, 0, 2, 0, 3, 1, 0, 0, 0, 0, 3, 1, 0, 0, 0, 9, 2, 13, 2, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 299, 7, 0, 1, 203, 0, 0, 0, 0, 0, 0, 8, 0, 0, 0, 0, 0, 2, 0, 5, 14, 0, 0, 0, 0, 0, 13, 0, 0, 0, 0, 0, 0, 2282, 0, 1, 1, 0, 0, 0, 0, 1, 0, 0, 0, 24, 0, 0, 0, 1, 0, 5, 0, 0, 0, 0, 0, 8, 18, 0, 0, 9, 1, 0, 0, 0, 0, 0, 4, 0, 0, 0, 82, 0, 0, 1, 0, 0, 0, 0, 2, 0, 14, 0, 0, 41, 23, 6, 0, 0, 11, 0, 13, 0, 3, 7, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 1, 13, 0, 428, 0, 2, 0, 0, 111, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 0, 0, 68, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 14, 4, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 1, 0, 0, 0, 2, 0, 8, 2, 0, 0, 0, 0, 526, 1, 0, 0, 0, 0, 0, 3, 18, 0, 0, 0, 1, 0, 0, 113, 0, 0, 3, 0, 0, 0, 0, 0, 12, 0, 0, 0, 0, 132, 1, 0, 9, 0, 0, 0, 12, 0, 9, 0, 0, 0, 0, 0, 0, 2, 2, 0, 71, 1, 1, 0, 0, 0, 0, 4, 0, 0, 0, 2, 4, 0, 0, 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 0
63, 4, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 0, 1, 2, 0, 52, 0, 2, 64, 1, 0, 6, 0, 0, 0, 0, 0, 0, 2, 5, 74, 0, 0, 2, 11, 2, 0, 0, 0, 0, 1, 3, 0, 2, 0, 0, 0, 704, 2, 0, 27, 38, 0, 2, 7, 0, 13, 0, 3, 1, 0, 0, 1, 0, 0, 0, 0, 10, 0, 12, 0, 0, 0, 8, 0, 0, 0, 0, 1, 0, 426, 0, 2, 1, 0, 6, 0, 0, 1, 0, 0, 5, 171, 0, 0, 0, 0, 585, 143, 2, 0, 0, 292, 0, 8, 114, 0, 122, 2, 0, 0, 0, 0, 1, 0, 7, 4, 0, 0, 325, 4, 75, 0, 5, 81, 0, 2, 0, 0, 5, 0, 3, 1, 1128, 56, 0, 0, 4, 0, 6, 93, 0, 10, 1, 0, 0, 0, 1, 0, 0, 0, 1, 0, 5, 1, 0, 0, 1, 424, 0, 0, 5, 0, 11, 0, 7, 0, 0, 2, 0, 0, 8, 0, 5, 0, 0, 138, 1, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 6, 6, 0, 0, 0, 0, 0, 0, 0, 15, 3, 4, 0, 5, 0, 0, 0, 282, 473, 0, 0, 0, 0, 0, 0, 0, 7, 31, 2, 0, 0, 0, 1, 3, 22, 0, 0, 0, 441, 0, 0, 0, 4, 0, 0, 3, 115, 7, 0, 0, 18, 4, 7, 105, 39, 0, 8, 0, 0, 53, 0, 0, 21, 0, 0, 16, 0, 26, 539, 0, 141, 5, 0, 0, 657, 0, 141, 0, 0, 0, 0, 0, 3, 8, 704, 0, 24, 0, 0, 0, 5, 0, 1, 2, 1, 0, 6, 0, 3, 0, 3, 17, 0, 0, 0, 0, 1, 2, 5, 0, 0, 6, 31, 3
64, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 3, 0, 36, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 3, 8, 0, 0, 0, 9, 0, 2, 1, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 327, 8, 0, 17, 76, 0, 2, 0, 0, 0, 0, 7, 0, 0, 0, 0, 0, 0, 0, 7, 17, 0, 0, 0, 0, 0, 9, 0, 0, 0, 0, 0, 0, 2312, 0, 1, 1, 0, 0, 0, 0, 1, 0, 0, 3, 1, 0, 0, 0, 0, 0, 7, 0, 0, 0, 0, 0, 8, 17, 0, 0, 12, 0, 0, 0, 0, 0, 0, 11, 0, 0, 0, 81, 0, 0, 0, 0, 191, 0, 0, 0, 0, 14, 0, 0, 29, 93, 2, 0, 0, 14, 0, 35, 0, 0, 8, 0, 0, 0, 4, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 553, 0, 0, 0, 0, 111, 0, 0, 3, 0, 1, 0, 0, 0, 0, 0, 0, 0, 75, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 14, 4, 3, 0, 0, 0, 0, 0, 133, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 676, 1, 0, 0, 0, 0, 0, 3, 18, 0, 0, 0, 1, 0, 0, 113, 0, 0, 2, 0, 0, 0, 0, 0, 12, 0, 0, 0, 0, 116, 3, 2, 5, 3, 0, 0, 12, 0, 39, 0, 0, 0, 0, 0, 0, 2, 0, 0, 112, 0, 0, 124, 0, 0, 0, 17, 0, 0, 0, 1, 0, 0, 0, 13, 0, 0, 0, 0, 0, 0, 3, 0, 0, 3, 12, 0
66, 4, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 0, 1, 1, 0, 52, 0, 2, 85, 1, 0, 6, 0, 0, 0, 0, 0, 0, 2, 5, 74, 0, 1, 2, 11, 3, 0, 0, 0, 0, 1, 3, 0, 2, 0, 0, 0, 680, 9, 0, 22, 89, 0, 5, 8, 0, 13, 0, 3, 1, 0, 0, 1, 0, 0, 0, 0, 13, 0, 12, 0, 0, 0, 10, 0, 0, 0, 0, 1, 0, 425, 0, 2, 1, 0, 9, 0, 0, 1, 0, 0, 5, 171, 0, 0, 0, 0, 443, 142, 2, 0, 0, 283, 0, 8, 115, 0, 116, 9, 0, 0, 0, 0, 1, 0, 10, 2, 0, 0, 330, 4, 73, 0, 5, 81, 0, 2, 0, 0, 6, 0, 3, 5, 1156, 43, 0, 0, 4, 0, 6, 93, 0, 10, 1, 0, 0, 15, 1, 0, 0, 0, 1, 0, 5, 1, 0, 0, 1, 423, 0, 0, 5, 0, 9, 0, 6, 0, 0, 2, 0, 0, 8, 0, 5, 0, 0, 150, 2, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 6, 13, 0, 0, 0, 0, 0, 0, 0, 23, 4, 4, 0, 5, 0, 0, 0, 291, 404, 0, 0, 0, 0, 0, 0, 0, 2, 31, 2, 0, 0, 0, 1, 3, 22, 0, 0, 0, 441, 0, 0, 0, 4, 0, 0, 3, 116, 7, 0, 0, 28, 4, 7, 110, 38, 0, 15, 0, 0, 52, 0, 0, 22, 0, 0, 16, 0, 26, 559, 6, 141, 5, 0, 0, 625, 0, 155, 0, 0, 0, 0, 0, 4, 8, 585, 0, 1, 0, 0, 3, 6, 0, 1, 4, 4, 0, 6, 0, 3, 0, 4, 17, 0, 3, 0, 0, 1, 2, 5, 0, 0, 6, 30, 2
67, 9, 0, 0, 0, 0, 0, 1, 0, 0, 3, 0, 16, 0, 0, 0, 0, 0, 0, 1, 2, 0, 103, 0, 2, 714, 5, 0, 16, 0, 0, 0, 0, 0, 0, 20, 2, 74, 0, 1, 2, 21, 2, 0, 0, 0, 0, 1, 3, 0, 1, 0, 0, 0, 377, 27, 0, 32, 1296, 0, 16, 5, 0, 13, 0, 3, 1, 0, 0, 1, 0, 0, 0, 0, 35, 0, 12, 0, 0, 0, 44, 0, 0, 0, 0, 1, 0, 2533, 0, 2, 1, 0, 32, 0, 0, 1, 0, 0, 5, 171, 0, 0, 0, 0, 1046, 142, 1, 0, 0, 295, 0, 8, 73, 0, 112, 39, 0, 0, 0, 0, 1, 0, 70, 2, 0, 0, 102, 4, 69, 0, 5, 81, 0, 2, 0, 0, 1025, 0, 3, 55, 533, 30, 0, 0, 28, 0, 4, 93, 0, 10, 1, 0, 0, 78, 1, 0, 0, 0, 1, 0, 5, 2, 0, 0, 3, 954, 0, 1, 6, 0, 137, 0, 10, 0, 0, 5, 0, 0, 8, 0, 5, 0, 0, 97, 2, 0, 0, 0, 0, 0, 0, 9, 0, 1, 0, 0, 16, 14, 0, 0, 0, 0, 0, 0, 0, 39, 4, 4, 0, 5, 0, 0, 0, 734, 329, 0, 0, 0, 0, 0, 0, 0, 7, 33, 2, 0, 0, 0, 1, 3, 22, 0, 0, 0, 1133, 0, 0, 0, 4, 0, 0, 6, 68, 7, 0, 0, 10, 12, 7, 117, 37, 0, 10, 0, 0, 63, 0, 0, 13, 0, 0, 12, 0, 118, 525, 32, 141, 15, 0, 0, 109, 0, 329, 0, 0, 0, 0, 0, 3, 7, 6, 0, 391, 0, 0, 16, 3, 0, 1, 68, 4, 0, 6, 0, 5, 0, 3, 17, 0, 16, 0, 0, 1, 2, 15, 0, 0, 16, 12, 2
68, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 2, 114, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 94, 2, 0, 4, 161, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 33, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 88, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 172, 4, 0, 0, 0, 0, 0, 0, 22, 0, 0, 0, 0, 0, 34, 0, 0, 0, 0, 0, 0, 0, 10, 0, 0, 76, 28, 1, 0, 0, 2, 0, 12, 0, 0, 2, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 49, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 38, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 104, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 27, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 0, 0, 1, 0, 0, 0, 0, 23, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 30, 0, 0, 0, 23, 0, 184, 0, 0, 0, 0, 0, 0, 0, 2, 0, 143, 0, 0, 0, 0, 0, 0, 22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
69, 4, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 0, 1, 2, 0, 28, 0, 2, 60, 1, 0, 6, 0, 0, 0, 0, 0, 0, 20, 6, 74, 0, 1, 2, 11, 2, 0, 0, 0, 0, 1, 3, 0, 2, 0, 0, 0, 506, 9, 0, 10, 37, 0, 2, 8, 0, 13, 0, 3, 1, 0, 0, 1, 0, 0, 0, 0, 14, 0, 12, 0, 0, 0, 10, 0, 0, 0, 0, 1, 0, 425, 0, 2, 1, 0, 6, 0, 0, 1, 0, 0, 5, 171, 0, 0, 0, 0, 445, 143, 0, 0, 0, 304, 0, 8, 107, 0, 122, 9, 0, 0, 0, 0, 1, 0, 5, 2, 0, 0, 312, 4, 69, 0, 5, 81, 0, 2, 0, 0, 3, 0, 3, 1, 1366, 23, 0, 0, 4, 0, 6, 93, 0, 10, 1, 0, 0, 0, 1, 0, 0, 0, 1, 0, 5, 1, 0, 0, 1, 423, 0, 0, 5, 0, 9, 0, 3, 0, 0, 2, 0, 0, 8, 0, 5, 0, 0, 139, 2, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 6, 12, 0, 0, 0, 0, 0, 0, 0, 15, 3, 4, 0, 5, 0, 0, 0, 211, 173, 0, 0, 0, 0, 0, 0, 0, 2, 31, 2, 0, 0, 0, 1, 3, 22, 0, 0, 0, 441, 0, 0, 0, 4, 0, 0, 3, 109, 7, 0, 0, 28, 4, 7, 101, 37, 0, 15, 0, 0, 53, 0, 0, 20, 0, 0, 8, 0, 24, 547, 0, 141, 5, 0, 0, 551, 0, 141, 0, 0, 0, 0, 0, 3, 8, 247, 0, 2, 0, 0, 0, 5, 0, 1, 68, 4, 0, 6, 0, 3, 0, 3, 17, 0, 0, 0, 0, 1, 2, 5, 0, 0, 6, 28, 3
70, 9, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 16, 0, 0, 0, 0, 0, 0, 1, 2, 0, 103, 0, 2, 696, 5, 0, 16, 0, 0, 0, 0, 0, 0, 20, 2, 74, 0, 1, 2, 21, 2, 0, 0, 0, 0, 1, 3, 0, 1, 0, 0, 0, 377, 27, 0, 27, 1272, 0, 0, 5, 0, 13, 0, 3, 1, 0, 0, 1, 0, 0, 0, 0, 35, 0, 12, 0, 0, 0, 44, 0, 0, 0, 0, 1, 0, 2533, 0, 2, 1, 0, 16, 0, 0, 1, 0, 0, 5, 171, 0, 0, 0, 0, 572, 142, 1, 0, 0, 287, 0, 8, 73, 0, 144, 39, 0, 0, 0, 0, 1, 0, 70, 2, 0, 0, 102, 4, 75, 0, 5, 81, 0, 2, 0, 0, 1006, 0, 3, 55, 499, 30, 0, 0, 28, 0, 4, 93, 0, 10, 1, 0, 0, 0, 1, 0, 0, 0, 1, 0, 5, 2, 0, 0, 3, 954, 0, 0, 5, 0, 137, 0, 2, 0, 0, 5, 0, 0, 8, 0, 5, 0, 0, 97, 2, 0, 0, 0, 0, 0, 0, 9, 0, 1, 0, 0, 16, 14, 0, 0, 0, 0, 0, 0, 0, 39, 4, 4, 0, 5, 0, 0, 0, 716, 305, 0, 0, 0, 0, 0, 0, 0, 7, 33, 2, 0, 0, 0, 1, 3, 22, 0, 0, 0, 1132, 0, 0, 0, 4, 0, 0, 6, 68, 7, 0, 0, 10, 12, 7, 117, 39, 0, 10, 0, 0, 63, 0, 0, 13, 0, 0, 12, 0, 118, 549, 0, 141, 16, 0, 0, 109, 0, 273, 0, 0, 0, 0, 0, 3, 7, 6, 0, 343, 0, 0, 0, 3, 0, 1, 68, 4, 0, 6, 0, 5, 0, 3, 17, 0, 0, 0, 0, 1, 2, 16, 0, 0, 16, 12, 2
71, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 3, 0, 38, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 3, 8, 0, 0, 0, 9, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 338, 8, 0, 26, 76, 0, 0, 0, 0, 0, 0, 7, 0, 0, 0, 0, 0, 0, 0, 7, 16, 0, 0, 0, 0, 0, 9, 0, 0, 0, 0, 0, 0, 2316, 0, 1, 1, 0, 0, 0, 0, 1, 0, 0, 3, 1, 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 8, 17, 0, 0, 14, 0, 0, 0, 0, 0, 0, 11, 0, 0, 0, 81, 0, 0, 0, 0, 192, 0, 0, 0, 0, 14, 0, 0, 30, 134, 2, 0, 0, 16, 0, 32, 0, 0, 10, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 558, 0, 0, 0, 0, 111, 0, 0, 3, 0, 1, 0, 0, 0, 0, 0, 0, 0, 73, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 14, 4, 3, 0, 0, 0, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 680, 1, 0, 0, 0, 0, 0, 3, 18, 0, 0, 0, 1, 0, 0, 113, 0, 0, 2, 0, 0, 0, 0, 0, 12, 0, 0, 0, 0, 117, 3, 0, 5, 3, 0, 0, 12, 0, 58, 0, 0, 0, 0, 0, 0, 2, 0, 0, 62, 0, 0, 0, 0, 0, 0, 17, 0, 0, 0, 1, 0, 0, 0, 13, 0, 0, 0, 0, 0, 0, 3, 0, 0, 3, 12, 0
